Epoch,Date,Epoch Duration (days),SOL Price (USD),Inflation Reward (SOL),Fee Reward (SOL),MEV Reward (SOL),Total Reward (SOL),Total Reward (USD),Fee Share (%),Base Fee (SOL),Priority Fee (SOL),Total Fee TX (SOL),Priority Fee (%),Burned (SOL),Net Inflation (SOL),Active Stake (SOL),Total Supply (SOL),Staked Ratio (%),Validator Count,Commission Rate (%),Commission Rev (SOL),Commission Rev (USD),Stake Accounts,Inflation APY (%),Fee APY (%),MEV APY (%),Total APY (%),FDV (USD)
820,2025-07-19,1.96,177.37,145979.6,11571.3,13525.9,171076.8,30343859.0,6.76,,,,,,,306487774.0,604941014.0,50.66,1052,3.24,38894.6,6898721.0,1010522,8.88,0.7042,0.8231,10.41,104022959539.0
821,2025-07-21,1.96,180.99,145884.5,15763.1,19033.2,180680.8,32701822.0,8.72,,,,,,,304840789.0,605086899.0,50.38,1039,3.27,38998.3,7058389.0,968884,8.93,0.9644,1.1645,11.05,106182960530.0
822,2025-07-23,1.96,205.29,145789.4,14861.7,17494.6,178145.7,36571684.0,8.34,,,,,,,306303468.0,605232688.0,50.61,1044,3.5,39216.5,8050791.0,976471,8.88,0.9049,1.0653,10.85,120380395837.0
823,2025-07-25,1.96,182.56,145694.4,11524.7,12995.0,170214.1,31074427.0,6.77,,,,,,,301545600.0,605378383.0,49.81,1054,3.26,40140.2,7328034.0,949706,9.01,0.7128,0.8038,10.53,107185280079.0
824,2025-07-27,1.96,184.94,145599.4,11750.4,13406.3,170756.1,31579556.0,6.88,,,,,,,301797821.0,605523982.0,49.84,1068,3.28,40144.8,7424359.0,947602,9.0,0.7262,0.8285,10.55,108546630688.0
825,2025-07-29,1.96,183.03,145504.4,13325.8,15189.0,174019.1,31850771.0,7.66,,,,,,,299802490.0,605669486.0,49.5,1063,3.3,40348.6,7385015.0,957327,9.05,0.829,0.9449,10.83,107451060015.0
826,2025-07-31,1.96,177.88,145409.4,12608.0,13539.3,171556.7,30516186.0,7.35,,,,,,,303920873.0,605814896.0,50.17,1067,3.28,39901.2,7097542.0,948089,8.92,0.7737,0.8309,10.53,104261398582.0
827,2025-08-01,1.96,172.16,145314.5,9003.6,9380.7,163698.7,28182859.0,5.5,,,,,,,306721323.0,605960210.0,50.62,1098,3.29,39616.3,6820453.0,942514,8.84,0.5475,0.5704,9.95,101100180196.0
828,2025-08-03,1.96,158.53,145219.6,13447.8,16427.9,175095.4,27758097.0,7.68,,,,,,,309675264.0,606105430.0,51.09,1075,3.29,39322.0,6233769.0,935507,8.75,0.8099,0.9894,10.55,93150791103.0
829,2025-08-05,1.96,169.42,145124.7,14898.8,18629.3,178652.8,30266504.0,8.34,,,,,,,309209695.0,606250555.0,51.0,1086,3.29,39390.6,6673364.0,946789,8.75,0.8987,1.1237,10.78,99440641784.0
830,2025-08-07,1.96,168.17,145029.9,14539.4,16554.0,176123.4,29619229.0,8.26,,,,,,,306639717.0,606395585.0,50.57,1091,3.3,39626.4,6664094.0,938016,8.82,0.8843,1.0069,10.71,98802944797.0
831,2025-08-09,1.96,176.8,144935.1,14116.1,14161.7,173212.9,30623244.0,8.15,,,,,,,301357104.0,606540520.0,49.68,1087,3.37,40068.8,7083975.0,905643,8.97,0.8736,0.8765,10.72,103989697283.0
832,2025-08-11,1.92,182.91,144840.3,17016.2,18967.2,180823.7,33074281.0,9.41,,,,,,,307147621.0,606685360.0,50.63,1082,3.32,39462.2,7217995.0,1015233,8.99,1.0557,1.1768,11.22,107612646750.0
833,2025-08-13,1.96,192.59,144745.6,16149.6,15451.6,176346.9,33963363.0,9.16,,,,,,,308632420.0,606830106.0,50.86,1082,3.31,39299.6,7568867.0,1025332,8.75,0.9759,0.9338,10.66,113367989699.0
834,2025-08-15,1.96,192.76,144650.9,10627.2,8145.1,163423.2,31500942.0,6.5,,,,,,,305732784.0,606974756.0,50.37,1076,3.32,39701.2,7652668.0,1011537,8.82,0.6483,0.4969,9.97,113507615181.0
835,2025-08-17,1.96,189.77,144556.3,12527.3,9653.9,166737.4,31641665.0,7.51,,,,,,,306559772.0,607119313.0,50.49,1060,3.31,39380.1,7473139.0,1018299,8.79,0.7622,0.5873,10.14,111604355720.0
836,2025-08-19,1.96,183.01,144461.6,13615.9,11925.2,170002.7,31112708.0,8.01,,,,,,,307129421.0,607263774.0,50.58,1061,3.31,39313.4,7194866.0,1010068,8.77,0.8269,0.7242,10.32,107785796466.0
837,2025-08-21,1.96,187.27,144367.0,11708.5,9081.7,165157.2,30928484.0,7.09,,,,,,,306806129.0,607408141.0,50.51,1053,3.31,39468.2,7391082.0,1016790,8.78,0.7118,0.5521,10.04,110308766226.0
838,2025-08-23,1.96,200.26,144272.5,10471.6,7741.7,162485.8,32539513.0,6.44,,,,,,,305954247.0,607552414.0,50.36,1052,3.29,39552.7,7920856.0,1010853,8.79,0.6384,0.4719,9.91,117987070690.0
839,2025-08-25,1.96,205.88,144178.0,13024.9,10579.7,167782.5,34543219.0,7.76,,,,,,,305791278.0,607696592.0,50.32,1046,3.28,39378.1,8107190.0,1017226,8.79,0.7944,0.6453,10.23,121366506996.0
840,2025-08-27,1.96,195.99,144083.5,13890.2,10882.3,168856.0,33093373.0,8.23,,,,,,,305691320.0,607840675.0,50.29,1038,3.26,39461.3,7733852.0,986365,8.79,0.8475,0.664,10.3,115529653057.0
841,2025-08-29,1.96,214.55,143989.0,9681.3,6082.4,159752.7,34274880.0,6.06,,,,,,,302495495.0,607984664.0,49.75,1036,3.3,39730.8,8524236.0,995775,8.88,0.5969,0.375,9.85,126504882601.0
842,2025-08-31,1.96,202.71,143894.6,10122.1,6150.7,160167.4,32467550.0,6.32,,,,,,,301291274.0,608128559.0,49.54,1030,3.29,40231.8,8155387.0,959420,8.91,0.6266,0.3808,9.91,119546505338.0
843,2025-09-02,1.96,196.88,143800.3,12583.7,8037.4,164421.3,32371898.0,7.65,,,,,,,304752425.0,608272359.0,50.1,1023,3.18,39179.4,7713793.0,998450,8.8,0.7701,0.4919,10.06,116046017261.0
844,2025-09-04,1.96,210.68,143705.9,9997.7,6030.7,159734.4,33652650.0,6.26,,,,,,,307496928.0,608416065.0,50.54,1026,3.18,38897.2,8194807.0,1005390,8.72,0.6064,0.3658,9.69,124291097377.0
845,2025-09-06,1.96,203.48,143611.6,8228.6,4529.3,156369.5,31817929.0,5.26,,,,,,,305524695.0,608559677.0,50.2,1007,3.2,39182.4,7972807.0,996424,8.77,0.5023,0.2765,9.55,120081255035.0
846,2025-09-08,2.0,206.52,143517.4,9933.1,6116.9,159567.4,32953612.0,6.22,,,,,,,307548586.0,608703194.0,50.53,1015,3.19,38770.5,8006830.0,993427,8.52,0.5898,0.3632,9.48,122067730020.0
847,2025-09-10,2.0,217.39,143423.1,13327.6,9699.2,166450.0,36183772.0,8.01,,,,,,,307021053.0,608846617.0,50.43,991,3.2,38831.8,8441468.0,1005886,8.53,0.7928,0.5769,9.9,128511720064.0
848,2025-09-12,1.96,228.7,143328.9,9884.9,6938.2,160152.0,36626682.0,6.17,,,,,,,309783317.0,608989946.0,50.87,1001,3.3,36910.6,8441432.0,998587,8.63,0.5951,0.4177,9.64,135219637717.0
849,2025-09-14,1.96,242.67,143234.7,16237.1,14454.2,173926.0,42206214.0,9.34,,,,,,,311873805.0,609133181.0,51.2,999,3.24,36599.2,8881451.0,1001138,8.57,0.971,0.8644,10.4,143539308987.0
850,2025-09-16,1.96,233.84,143140.6,11248.4,6825.7,161214.7,37697775.0,6.98,,,,,,,317063644.0,609276322.0,52.04,981,3.21,36136.8,8450083.0,988366,8.42,0.6617,0.4015,9.48,138193054513.0
851,2025-09-18,1.96,244.95,143046.5,9503.0,5125.1,157674.6,38621914.0,6.03,,,,,,,319074947.0,609419368.0,52.36,974,3.18,35893.2,8791923.0,991064,8.36,0.5555,0.2996,9.22,145051964067.0
852,2025-09-20,1.96,238.34,142952.4,6615.7,3533.6,153101.7,36489995.0,4.32,,,,,,,320859626.0,609562321.0,52.64,973,3.15,35673.2,8502286.0,984603,8.31,0.3846,0.2054,8.9,141052710660.0
853,2025-09-22,1.96,236.65,142858.4,8039.8,4190.4,155088.6,36701515.0,5.18,,,,,,,319190365.0,609705179.0,52.35,973,3.12,35703.8,8449261.0,997917,8.35,0.4698,0.2449,9.06,140206456398.0
854,2025-09-24,1.96,214.18,142764.4,7825.2,3877.9,154467.4,33083729.0,5.07,,,,,,,319923785.0,609847943.0,52.46,965,3.08,35640.5,7633448.0,987443,8.32,0.4562,0.2261,9.01,127064486170.0
855,2025-09-26,1.96,192.18,142670.4,5938.0,2771.6,151380.0,29092467.0,3.92,,,,,,,320107094.0,609990614.0,52.48,967,3.08,35573.9,6836654.0,994179,8.31,0.346,0.1615,8.82,113932528327.0
856,2025-09-28,1.96,203.57,142576.5,7248.6,3518.9,153343.9,31216970.0,4.73,,,,,,,318490669.0,610133190.0,52.2,976,3.09,35683.2,7264203.0,990765,8.35,0.4245,0.2061,8.98,120638916848.0
857,2025-09-30,1.96,212.93,142482.6,9164.2,4447.4,156094.2,33237070.0,5.87,,,,,,,318922497.0,610275673.0,52.26,976,3.04,35612.0,7582853.0,997293,8.33,0.5359,0.2601,9.13,126204999011.0
858,2025-10-02,1.96,221.22,142388.7,9050.3,4748.3,156187.3,34551572.0,5.79,,,,,,,316992219.0,610418061.0,51.93,981,3.05,35738.1,7905944.0,982223,8.38,0.5325,0.2794,9.19,130910316459.0
859,2025-10-04,1.96,233.06,142294.8,6562.1,3102.9,151959.8,35416447.0,4.32,,,,,,,320327251.0,610560356.0,52.46,978,3.09,35643.4,8307205.0,1000434,8.29,0.3821,0.1807,8.85,138659749410.0
860,2025-10-06,1.96,228.54,142201.0,7634.5,4048.0,153883.5,35169205.0,4.96,,,,,,,323460490.0,610702557.0,52.97,980,3.13,36110.5,8252846.0,985496,8.2,0.4402,0.2334,8.87,136011602906.0
861,2025-10-08,1.96,220.92,142107.3,5560.6,2787.6,150455.5,33239116.0,3.7,,,,,,,320580601.0,610844664.0,52.48,975,3.14,36255.7,8009728.0,987149,8.27,0.3235,0.1622,8.75,131572429829.0
862,2025-10-10,1.96,220.81,142013.5,9796.5,13958.1,165768.1,36602664.0,5.91,,,,,,,322788895.0,610986678.0,52.83,972,3.14,36061.9,7962698.0,978971,8.21,0.566,0.8065,9.58,131477786886.0
863,2025-10-12,1.96,178.31,141919.8,5805.4,3392.4,151117.6,26945206.0,3.84,,,,,,,324454899.0,611128598.0,53.09,963,3.13,35966.5,6413044.0,998657,8.16,0.3337,0.195,8.69,106284941779.0
864,2025-10-14,1.96,207.93,141826.1,6879.2,3524.3,152229.6,31652995.0,4.52,,,,,,,321779198.0,611270424.0,52.64,969,3.13,36192.9,7525554.0,974258,8.22,0.3987,0.2043,8.82,123882389097.0
865,2025-10-16,1.96,193.96,141732.4,6812.0,3198.4,151742.8,29432468.0,4.49,,,,,,,317416941.0,611412156.0,51.92,971,3.16,36574.8,7094160.0,981267,8.33,0.4003,0.1879,8.92,115741994955.0
866,2025-10-18,1.96,182.07,141638.8,6037.0,2555.1,150230.9,27352610.0,4.02,,,,,,,318268231.0,611553795.0,52.04,965,3.12,36695.4,6681142.0,966295,8.3,0.3538,0.1497,8.8,108598531845.0
867,2025-10-20,1.96,187.62,141545.2,7865.2,3681.9,153092.4,28723342.0,5.14,,,,,,,312030266.0,611695340.0,51.01,962,3.13,37933.8,7117171.0,970676,8.46,0.4701,0.2201,9.15,111748963865.0
868,2025-10-22,1.96,185.79,141451.7,6844.9,3060.1,151356.7,28120542.0,4.52,,,,,,,311256409.0,611836792.0,50.87,958,3.14,37952.4,7051165.0,970294,8.48,0.4102,0.1834,9.07,110691116854.0
869,2025-10-24,1.96,191.42,141358.2,6064.9,2128.0,149551.1,28627701.0,4.06,,,,,,,309803599.0,611978150.0,50.62,953,3.22,38135.7,7300104.0,974492,8.51,0.3651,0.1281,9.0,114641989936.0
870,2025-10-26,1.96,194.01,141264.7,6690.9,1996.2,149951.8,29092302.0,4.46,,,,,,,313280397.0,612119415.0,51.18,949,3.22,38516.1,7472553.0,962920,8.41,0.3983,0.1188,8.93,116293116591.0
871,2025-10-28,1.96,198.81,141171.3,8893.2,3474.2,153538.7,30525237.0,5.79,,,,,,,313522390.0,612260586.0,51.21,938,3.23,38490.8,7652407.0,969650,8.4,0.529,0.2067,9.13,119067999452.0
872,2025-10-30,1.96,194.22,141077.9,8662.2,4060.1,153800.2,29871166.0,5.63,,,,,,,313142541.0,612401664.0,51.13,924,3.24,38564.3,7489980.0,962494,8.4,0.5159,0.2418,9.16,116308168005.0
873,2025-11-01,2.0,187.26,140984.5,6941.5,2719.8,150645.8,28210338.0,4.61,,,,,,,313033747.0,612542649.0,51.1,916,3.24,38507.3,7210989.0,961666,8.23,0.405,0.1587,8.79,112805860579.0
874,2025-11-03,2.0,187.2,140891.2,9324.9,4917.3,155133.4,29040391.0,6.01,,,,,,,313459041.0,612683540.0,51.16,910,3.22,38188.9,7148830.0,956742,8.21,0.5433,0.2865,9.04,112611946651.0
875,2025-11-05,2.0,155.51,140797.9,8996.8,3163.6,152958.2,23787047.0,5.88,,,,,,,316221956.0,612824338.0,51.6,904,3.2,38023.9,5913223.0,958671,8.13,0.5196,0.1827,8.83,93726407049.0
876,2025-11-07,2.0,154.85,140704.6,7690.8,2542.0,150937.4,23372492.0,5.1,,,,,,,315953718.0,612965042.0,51.55,884,3.17,37502.1,5807161.0,951688,8.13,0.4445,0.1469,8.72,93307040722.0
877,2025-11-09,2.0,158.16,140611.4,8102.6,3169.3,151883.2,24021266.0,5.33,,,,,,,318894299.0,613105654.0,52.01,891,3.14,37241.1,5889904.0,962766,8.05,0.464,0.1815,8.7,95492012518.0
878,2025-11-11,2.0,167.55,140518.2,9273.7,4100.2,153892.1,25784367.0,6.03,,,,,,,318797504.0,613246172.0,51.99,881,3.15,37252.5,6241603.0,958295,8.05,0.5312,0.2349,8.82,101271972387.0
879,2025-11-13,2.0,153.2,140425.0,7494.8,3087.0,151006.9,23133527.0,4.96,,,,,,,317687834.0,613386597.0,51.79,867,3.14,37226.3,5702889.0,961766,8.07,0.4308,0.1775,8.68,92532688105.0
880,2025-11-15,2.0,139.0,140331.9,6296.2,2188.3,148816.3,20685882.0,4.23,,,,,,,316991039.0,613526929.0,51.67,871,3.17,37291.4,5183614.0,960663,8.08,0.3627,0.1261,8.57,84099771369.0
881,2025-11-17,1.96,137.5,140238.8,7171.2,2812.2,150222.2,20655191.0,4.77,,,,,,,316889583.0,613667167.0,51.64,864,3.16,37282.4,5126242.0,967863,8.25,0.4221,0.1655,8.84,83113249074.0
882,2025-11-19,1.96,140.6,140145.7,7275.5,2779.0,150200.1,21118381.0,4.84,,,,,,,314500345.0,613807313.0,51.24,872,3.2,37519.3,5275270.0,958476,8.31,0.4315,0.1648,8.91,84988022809.0
883,2025-11-21,1.96,133.6,140052.7,6681.8,2496.7,149231.3,19937804.0,4.48,,,,,,,308126897.0,613947366.0,50.19,863,3.21,38014.0,5078806.0,970552,8.48,0.4045,0.1511,9.03,81619158337.0
884,2025-11-23,1.96,127.63,139959.7,5812.9,2076.6,147849.2,18869719.0,3.93,,,,,,,310297710.0,614087326.0,50.53,867,3.2,37862.6,4832337.0,962381,8.41,0.3494,0.1248,8.89,77808018274.0
885,2025-11-25,1.96,138.37,139866.7,7270.1,2502.6,149639.4,20705266.0,4.86,,,,,,,314255095.0,614227192.0,51.16,852,3.17,37452.4,5182206.0,969973,8.3,0.4315,0.1485,8.88,84370035467.0
886,2025-11-27,1.92,142.92,139773.8,6878.9,2280.4,148933.1,21285887.0,4.62,,,,,,,310826291.0,614366966.0,50.59,858,3.13,37716.2,5390499.0,967184,8.57,0.4217,0.1398,9.13,87158991084.0
887,2025-11-28,1.92,140.83,139680.9,6752.7,2450.1,148883.8,20967291.0,4.54,,,,,,,316754211.0,614506647.0,51.55,852,3.19,37292.1,5251837.0,970229,8.4,0.4063,0.1474,8.96,85907979881.0
888,2025-11-30,1.92,136.09,139588.1,7915.6,2712.6,150216.3,20442753.0,5.27,,,,,,,317224783.0,614646235.0,51.61,855,3.2,37251.7,5069544.0,968956,8.39,0.4755,0.163,9.02,83008088547.0
889,2025-12-02,1.92,126.75,139495.3,9645.3,3485.2,152625.7,19344883.0,6.32,,,,,,,316909593.0,614785730.0,51.55,840,3.19,37315.2,4729599.0,980763,8.39,0.58,0.2096,9.18,77389527409.0
890,2025-12-04,1.92,145.03,139402.5,7259.0,2220.3,148881.8,21592684.0,4.88,,,,,,,315125222.0,614925133.0,51.25,825,3.25,37567.4,5448494.0,972288,8.43,0.439,0.1343,9.0,88558592508.0
891,2025-12-06,1.92,133.2,139309.7,7792.4,2220.2,149322.4,19889648.0,5.22,,,,,,,316292883.0,615064443.0,51.42,823,3.23,37336.4,4973192.0,978872,8.39,0.4695,0.1338,9.0,81315725228.0
892,2025-12-08,1.92,131.64,139217.0,8634.6,2529.9,150381.5,19795725.0,5.74,,,,,,,316624436.0,615203660.0,51.47,813,3.27,37352.3,4916932.0,976474,8.38,0.5197,0.1523,9.05,80414229675.0
893,2025-12-10,1.92,138.01,139124.3,9138.8,3422.1,151685.3,20934491.0,6.02,,,,,,,316779150.0,615342784.0,51.48,811,3.29,37347.0,5154358.0,984135,8.37,0.5498,0.2059,9.12,84597239403.0
894,2025-12-12,1.92,136.44,139031.7,6610.8,2495.5,148138.0,20212004.0,4.46,,,,,,,313071342.0,615481816.0,50.87,806,3.31,37640.2,5135640.0,980295,8.46,0.4024,0.1519,9.02,83690153640.0
895,2025-12-14,1.92,133.22,138939.1,6951.4,2495.6,148386.1,19768160.0,4.68,,,,,,,313988055.0,615620755.0,51.0,809,3.32,37555.3,5003155.0,991971,8.43,0.4219,0.1515,9.01,81615441993.0
896,2025-12-16,1.92,127.7,138846.5,7218.9,2528.1,148593.6,18975634.0,4.86,,,,,,,317432395.0,615759601.0,51.55,804,3.29,37258.9,4758026.0,986073,8.34,0.4334,0.1518,8.92,78256624498.0
897,2025-12-18,1.92,123.08,138754.0,6961.3,2523.7,148238.9,18245428.0,4.7,,,,,,,318075478.0,615898355.0,51.64,805,3.29,37173.1,4575305.0,993442,8.31,0.4171,0.1512,8.88,75453495203.0
898,2025-12-20,1.92,126.19,138661.5,6285.0,2072.3,147018.8,18551992.0,4.27,,,,,,,318655949.0,616037017.0,51.73,804,3.29,37126.5,4684913.0,993433,8.29,0.3759,0.1239,8.79,77367246941.0
899,2025-12-22,1.92,126.02,138569.0,7551.6,2886.1,149006.6,18777620.0,5.07,,,,,,,323025295.0,616175586.0,52.42,807,3.24,35791.2,4510362.0,996964,8.17,0.4455,0.1703,8.79,77281069191.0
900,2025-12-24,1.96,123.92,138476.6,6226.2,2283.2,146986.0,18214401.0,4.24,,,,,,,323293867.0,616314062.0,52.46,809,3.23,35722.0,4426648.0,993692,7.99,0.3592,0.1317,8.48,76013163096.0
901,2025-12-26,1.96,120.09,138384.2,6531.9,2249.6,147165.7,17673139.0,4.44,,,,,,,322730808.0,616452446.0,52.35,808,3.23,35804.1,4299715.0,1003964,8.0,0.3775,0.13,8.5,73720358881.0
902,2025-12-28,1.96,124.64,138291.8,8022.9,2995.1,149309.8,18609749.0,5.37,,,,,,,324262430.0,616590738.0,52.59,807,3.21,35624.3,4440165.0,993782,7.95,0.4615,0.1723,8.59,76402078282.0
903,2025-12-30,1.96,123.1,138199.5,7640.2,2968.4,148808.1,18318170.0,5.13,,,,,,,324796500.0,616728938.0,52.66,805,3.21,35638.7,4387105.0,1003614,7.94,0.4387,0.1705,8.55,75566792819.0
904,2026-01-01,1.96,124.52,138107.2,8382.8,2781.3,149271.3,18586728.0,5.62,,,,,,,324918789.0,616867045.0,52.67,800,3.21,35648.4,4438806.0,1003452,7.93,0.4812,0.1597,8.57,76432074047.0
905,2026-01-03,1.96,132.05,138014.9,9139.0,3589.4,150743.3,19905415.0,6.06,,,,,,,325755665.0,617005060.0,52.8,800,3.2,35504.0,4688250.0,1008751,7.9,0.5232,0.2055,8.63,81119764798.0
906,2026-01-05,1.96,133.86,137922.7,11867.1,4946.1,154735.9,20713007.0,7.67,,,,,,,327065818.0,617142982.0,53.0,798,3.2,35412.1,4740273.0,1007651,7.87,0.6767,0.2821,8.82,82233489101.0
907,2026-01-07,1.96,141.1,137830.5,10811.8,3878.5,152520.8,21521041.0,7.09,,,,,,,326913313.0,617280813.0,52.96,796,3.2,35435.9,5000093.0,1017442,7.86,0.6168,0.2213,8.7,86703825847.0
908,2026-01-09,1.96,138.29,137738.3,10058.7,3088.4,150885.4,20866635.0,6.67,,,,,,,326878765.0,617418551.0,52.94,799,3.2,35388.0,4893971.0,1013446,7.86,0.5739,0.1762,8.61,85097925572.0
909,2026-01-11,1.96,135.8,137646.2,11252.1,3508.5,152406.8,20697097.0,7.38,,,,,,,326520139.0,617556197.0,52.87,795,3.22,35446.5,4813698.0,1019680,7.86,0.6427,0.2004,8.71,83578993338.0
910,2026-01-13,1.96,139.11,137554.1,12722.8,4354.4,154631.3,21510813.0,8.23,,,,,,,326569553.0,617693751.0,52.87,802,3.21,35406.7,4925434.0,1019386,7.86,0.7266,0.2487,8.83,85729166198.0
911,2026-01-15,1.96,146.71,137462.0,14928.0,5508.0,157897.9,23164965.0,9.45,,,,,,,326716760.0,617831213.0,52.88,798,3.21,35423.1,5196876.0,1022163,7.85,0.8522,0.3144,9.01,90382108450.0
912,2026-01-16,1.96,142.27,137369.9,10913.1,3831.5,152114.5,21641792.0,7.17,,,,,,,327014831.0,617968583.0,52.92,800,3.21,35451.4,5043776.0,1016346,7.83,0.6224,0.2185,8.68,87694005818.0
913,2026-01-18,1.96,143.71,137277.9,12444.7,4873.7,154596.3,22216909.0,8.05,,,,,,,328398148.0,618105861.0,53.13,794,3.24,35340.0,5078679.0,1028947,7.8,0.7068,0.2768,8.78,88626463242.0
914,2026-01-20,1.96,133.43,137185.9,12714.5,4103.8,154004.1,20549323.0,8.26,,,,,,,328811746.0,618243047.0,53.18,799,3.24,35300.8,4710319.0,1021212,7.78,0.7212,0.2328,8.74,82319019636.0
915,2026-01-22,1.96,129.34,137093.9,12911.4,4447.9,154453.3,19976663.0,8.36,,,,,,,327832689.0,618380141.0,53.01,793,3.28,35386.4,4576805.0,1028670,7.8,0.7346,0.2531,8.79,79774183234.0
916,2026-01-24,1.96,127.25,137002.0,19923.0,8820.1,165745.1,21090897.0,12.02,,,,,,,327907631.0,618517143.0,53.02,800,3.33,35658.6,4537525.0,1025210,7.79,1.1332,0.5017,9.43,78517184235.0
917,2026-01-26,2.0,118.89,136910.1,19020.2,7441.5,163371.8,19423353.0,11.64,,,,,,,329159361.0,618654053.0,53.21,800,3.32,35549.2,4226457.0,1029192,7.6,1.0553,0.4129,9.06,73428723670.0
918,2026-01-28,2.0,127.15,136818.2,19595.9,7607.4,164021.4,20855703.0,11.95,,,,,,,327202141.0,618790871.0,52.88,804,3.33,35665.4,4534933.0,1029968,7.64,1.0937,0.4246,9.15,78562617493.0
919,2026-01-30,1.96,117.62,136726.3,15773.4,6505.8,159005.5,18701830.0,9.92,,,,,,,326768480.0,618927598.0,52.8,796,3.31,35675.7,4196087.0,1039453,7.8,0.9003,0.3713,9.08,72622349439.0
920,2026-02-01,1.96,105.35,136634.5,15657.6,5998.5,158290.6,16676645.0,9.89,,,,,,,328802424.0,619064232.0,53.11,797,3.3,35468.1,3736729.0,1032941,7.75,0.8882,0.3403,8.98,65063494576.0
921,2026-02-03,1.96,104.52,136542.7,17112.0,7772.4,161427.2,16872012.0,10.6,,,,,,,326879878.0,619200775.0,52.79,793,3.28,35597.5,3720576.0,1038279,7.79,0.9764,0.4435,9.21,64559570646.0
922,2026-02-05,1.96,92.29,136450.9,17929.5,9803.0,164183.5,15152852.0,10.92,,,,,,,324012177.0,619337226.0,52.32,798,3.3,35816.1,3305549.0,1035372,7.85,1.0321,0.5643,9.45,57074245603.0
923,2026-02-07,1.96,87.58,136359.2,13632.0,4019.2,154010.4,13487587.0,8.85,,,,,,,322619202.0,619473585.0,52.08,792,3.3,35863.6,3140787.0,1039655,7.88,0.7881,0.2324,8.9,54155746273.0
924,2026-02-09,1.96,87.05,136267.6,15151.9,4349.9,155769.4,13559629.0,9.73,,,,,,,321368969.0,619609853.0,51.87,800,3.3,35965.6,3130788.0,1038061,7.91,0.8794,0.2524,9.04,53833475175.0
925,2026-02-11,1.96,82.86,136175.9,14286.4,3599.3,154061.6,12765454.0,9.27,,,,,,,319398177.0,619746029.0,51.54,793,3.3,36113.8,2992365.0,1045148,7.95,0.8342,0.2102,9.0,51271565698.0
926,2026-02-13,1.92,78.24,136084.4,11798.6,2796.6,150679.6,11789485.0,7.83,,,,,,,321752715.0,619882113.0,51.91,804,3.28,35932.2,2811409.0,1044040,8.06,0.6988,0.1656,8.92,48435818361.0
927,2026-02-15,1.92,88.16,135992.8,14296.6,3562.7,153852.1,13564001.0,9.29,,,,,,,320131527.0,620018106.0,51.63,794,3.29,36120.6,3184488.0,1052644,8.1,0.851,0.2121,9.16,54628616254.0
928,2026-02-17,1.92,86.48,135901.3,17550.8,4458.1,157910.2,13655634.0,11.11,,,,,,,319815556.0,620154007.0,51.57,797,3.3,36161.5,3127144.0,1055309,8.1,1.0458,0.2656,9.41,53503008062.0
929,2026-02-19,1.96,81.51,135809.8,15293.4,3943.0,155046.2,12637959.0,9.86,,,,,,,321420066.0,620289817.0,51.82,791,3.27,36004.6,2934768.0,1053355,7.88,0.8874,0.2288,9.0,50482834703.0
930,2026-02-21,1.96,84.48,135718.4,14357.2,3613.2,153688.8,12983910.0,9.34,,,,,,,320223021.0,620425535.0,51.61,800,3.28,35916.5,3034292.0,1048026,7.9,0.8362,0.2104,8.95,52349872682.0
931,2026-02-23,1.96,82.62,135627.0,16863.8,4333.6,156824.4,12957021.0,10.75,,,,,,,319897479.0,620561162.0,51.55,794,3.26,36129.1,2985030.0,1107783,7.91,0.9832,0.2527,9.14,51179217784.0
932,2026-02-25,1.96,79.16,135535.6,16315.1,4144.3,155995.0,12348483.0,10.46,,,,,,,319054105.0,620696698.0,51.4,800,3.26,36145.3,2861242.0,1113217,7.92,0.9537,0.2423,9.12,49123458476.0
933,2026-02-27,1.96,85.92,135444.3,15114.7,3902.1,154461.0,13270950.0,9.79,,,,,,,317654988.0,620832142.0,51.17,792,3.22,36179.8,3108485.0,1131061,7.95,0.8875,0.2291,9.07,53295404164.0
934,2026-03-01,1.96,84.43,135352.9,14327.5,3535.6,153216.1,12936433.0,9.35,,,,,,,322476325.0,620967495.0,51.93,790,3.25,35871.7,3028745.0,1153729,7.83,0.8287,0.2045,8.86,52429900122.0
935,2026-03-03,1.96,85.18,135261.7,4252.3,1124.1,140638.0,11979771.0,3.02,,,,,,,322644716.0,621102757.0,51.95,781,3.22,35794.2,3049005.0,1168844,7.82,0.2458,0.065,8.13,52906525656.0
